Time,"X, m","Y, m","Z, m","RMS, m",PDOP,TOffset,NumSat
30.5,"2847816,3949","2279683,2595","5214614,6342","2,02193427085876","1,462","124712,437",14
30.6,"2847815,8834","2279683,3476","5214614,4223","2,13261437416077","1,462","124710,829",14
30.7,"2847815,7827","2279684,0740","5214615,0170","2,10193967819214","1,462","124709,508",14
30.8,"2847816,1074","2279684,5085","5214616,0918","2,15037393569946","1,462","124708,593",14
30.9,"2847816,0060","2279684,8443","5214616,1819","1,94651389122009","1,462","124707,146",14
31.0,"2847815,7213","2279684,9967","5214616,2580","1,94920444488525","1,462","124705,560",14
31.1,"2847815,3036","2279685,5670","5214616,3853","2,09891533851624","1,462","124704,114",14
31.2,"2847814,2552","2279685,7428","5214615,9678","2,18935394287109","1,462","124702,462",14
31.3,"2847813,6049","2279685,8516","5214616,1669","2,25325489044189","1,462","124701,039",14
31.4,"2847814,1757","2279685,6551","5214616,5625","2,05342149734497","1,462","124699,652",14
31.5,"2847814,2133","2279685,2452","5214616,4906","1,91734504699707","1,462","124698,081",14
31.6,"2847814,5554","2279685,1247","5214616,6707","1,80237448215485","1,462","124696,656",14
31.7,"2847814,2163","2279685,2454","5214616,6152","1,95729768276215","1,462","124695,241",14
31.8,"2847814,2102","2279685,2452","5214616,5189","1,95628535747528","1,462","124693,594",14
31.9,"2847814,2944","2279685,4970","5214616,5310","1,88805258274078","1,461","124692,216",14
32.0,"2847814,4686","2279684,9380","5214616,0095","1,90724039077759","1,461","124690,381",14
32.1,"2847814,5300","2279685,7513","5214616,1333","1,85882890224457","1,461","124689,095",14
32.2,"2847813,7649","2279685,4392","5214615,5369","2,20805358886719","1,461","124687,350",14
32.3,"2847814,0995","2279684,8707","5214615,5815","2,15093541145325","1,461","124685,402",14
32.4,"2847814,0954","2279685,0207","5214615,8224","2,08739590644836","1,461","124684,148",14
32.5,"2847814,4146","2279685,6719","5214615,8912","2,13202428817749","1,461","124682,840",14
32.6,"2847814,2988","2279685,6600","5214615,4064","1,98995077610016","1,461","124681,155",14
32.7,"2847813,7041","2279685,7422","5214615,6135","2,12607550621033","1,461","124679,502",14
32.8,"2847814,1193","2279685,6931","5214615,9679","2,14459824562073","1,461","124678,247",14
32.9,"2847814,2781","2279686,1487","5214615,5726","2,05720233917236","1,461","124676,489",14
33.0,"2847813,9648","2279685,6160","5214615,0268","2,00013709068298","1,461","124674,546",14
33.1,"2847814,2540","2279684,9614","5214614,5997","1,89951848983765","1,461","124672,487",14
33.2,"2847814,7806","2279685,1792","5214615,0274","1,80185484886169","1,461","124670,759",14
33.3,"2847814,1249","2279685,2842","5214614,5050","2,09973835945129","1,461","124669,205",14
33.4,"2847814,2250","2279685,3419","5214614,2837","2,00599503517151","1,461","124667,643",14
33.5,"2847814,9789","2279685,3372","5214614,9185","1,8476414680481","1,461","124666,460",14
33.6,"2847815,5015","2279685,1491","5214615,2584","1,65578937530518","1,461","124664,931",14
33.7,"2847815,4655","2279685,0794","5214615,6121","1,43173623085022","1,461","124663,874",14
33.8,"2847815,0276","2279685,4631","5214615,4898","1,49587762355804","1,461","124662,207",14
33.9,"2847815,0333","2279685,1168","5214615,7568","1,69046020507813","1,461","124660,853",14
34.0,"2847814,5694","2279684,4855","5214615,6206","1,76232123374939","1,461","124659,103",14
34.1,"2847813,6254","2279684,8030","5214615,4257","2,06589341163635","1,461","124657,688",14
34.2,"2847814,6261","2279685,2153","5214616,3551","1,78799307346344","1,461","124656,617",14
34.3,"2847814,4208","2279684,7617","5214615,4611","1,74723351001739","1,461","124654,719",14
34.4,"2847814,4470","2279684,8237","5214615,2005","1,6208244562149","1,461","124653,006",14
34.5,"2847815,2115","2279684,3424","5214614,9253","1,66397511959076","1,461","124650,922",14
34.6,"2847814,5749","2279684,9689","5214615,0873","1,8876268863678","1,461","124650,060",14
34.7,"2847815,0469","2279684,7787","5214614,6938","1,72862732410431","1,461","124648,400",14
34.8,"2847814,1408","2279684,4816","5214613,9355","1,65802133083344","1,461","124646,576",14
34.9,"2847814,9061","2279684,6413","5214615,0480","1,6046689748764","1,461","124645,415",14
35.0,"2847815,0996","2279684,6072","5214615,0582","1,57233786582947","1,461","124643,905",14
35.1,"2847815,6190","2279684,4710","5214615,7909","1,94733822345734","1,461","124642,579",14
35.2,"2847815,3179","2279684,6569","5214615,8362","1,78263640403748","1,461","124641,042",14
35.3,"2847814,7848","2279685,2452","5214616,4772","1,75917232036591","1,461","124639,698",14
35.4,"2847814,3259","2279684,7452","5214616,3343","1,86246109008789","1,461","124638,223",14
35.5,"2847814,5254","2279684,0041","5214615,8827","1,76423835754395","1,461","124636,493",14
35.6,"2847814,6219","2279684,4300","5214616,1045","1,74431657791138","1,461","124635,186",14
35.7,"2847814,7705","2279684,6431","5214615,7727","1,8394433259964","1,461","124633,660",14
35.8,"2847814,5648","2279684,7555","5214615,6411","1,6720517873764","1,461","124631,884",14
35.9,"2847815,5474","2279684,5986","5214616,0938","1,72220528125763","1,461","124630,547",14
36.0,"2847815,4954","2279684,2291","5214615,9139","1,8640524148941","1,461","124628,443",14
36.1,"2847815,9900","2279684,4017","5214616,1448","2,10755705833435","1,461","124627,238",14
36.2,"2847815,8862","2279684,0861","5214615,9712","2,13102245330811","1,461","124625,478",14
36.3,"2847816,2413","2279684,0460","5214616,0986","2,49246644973755","1,461","124624,039",14
36.4,"2847815,3515","2279684,0448","5214616,1589","2,32329845428467","1,461","124622,531",14
36.5,"2847815,8061","2279684,2372","5214615,9620","2,20713996887207","1,461","124621,049",14
36.6,"2847816,6087","2279683,3967","5214616,0154","2,32741761207581","1,461","124619,246",14
36.7,"2847817,5322","2279683,8891","5214616,2341","2,13946390151978","1,461","124618,087",14
36.8,"2847818,2139","2279683,9438","5214616,8055","2,13896775245666","1,461","124616,843",14
36.9,"2847816,3268","2279684,0103","5214616,0272","1,86059617996216","1,461","124614,999",14
37.0,"2847816,2609","2279684,2139","5214615,9922","1,6437566280365","1,461","124613,453",14
37.1,"2847815,6409","2279684,1691","5214616,1377","1,5026992559433","1,461","124611,562",14
37.2,"2847815,6867","2279684,5378","5214616,7729","1,61149084568024","1,461","124610,455",14
37.3,"2847815,8173","2279684,5045","5214616,3897","1,4302374124527","1,461","124608,747",14
37.4,"2847816,5483","2279684,7154","5214616,1410","1,11584281921387","1,461","124607,120",14
37.5,"2847816,6933","2279684,9674","5214616,1316","1,27567577362061","1,461","124605,733",14
37.6,"2847816,4261","2279684,3103","5214616,1630","1,53042554855347","1,461","124603,995",14
37.7,"2847815,1837","2279684,5176","5214615,4576","1,65424692630768","1,461","124602,295",14
37.8,"2847813,8525","2279684,9626","5214614,7733","1,94331860542297","1,461","124600,896",14
37.9,"2847814,0608","2279684,5811","5214615,4439","1,90017795562744","1,461","124599,527",14
38.0,"2847814,4129","2279684,7814","5214616,2053","1,75959324836731","1,461","124598,367",14
38.1,"2847814,7435","2279684,8382","5214615,7194","1,78556096553802","1,461","124596,667",14
38.2,"2847813,6240","2279685,6560","5214615,7552","2,1407630443573","1,461","124595,161",14
38.3,"2847812,7897","2279685,6673","5214614,9783","2,09189701080322","1,461","124593,485",14
38.4,"2847813,7875","2279685,6475","5214615,2936","1,82190918922424","1,461","124592,267",14
38.5,"2847813,9461","2279685,4877","5214615,6299","1,70667231082916","1,461","124590,719",14
38.6,"2847814,8091","2279684,8459","5214615,9270","1,85164630413055","1,461","124588,934",14
38.7,"2847815,1405","2279685,0029","5214615,6700","1,87261319160461","1,461","124587,191",14
38.8,"2847814,2390","2279685,5487","5214615,7863","1,80720162391663","1,461","124585,785",14
38.9,"2847814,8801","2279684,7407","5214615,4025","1,89682137966156","1,461","124583,720",14
39.0,"2847815,1286","2279684,7553","5214615,5251","2,08383846282959","1,461","124582,112",14
39.1,"2847814,7454","2279684,6419","5214615,7713","2,16771697998047","1,461","124580,198",14
39.2,"2847814,9099","2279684,6249","5214615,3080","2,00938725471497","1,461","124578,382",14
39.3,"2847815,5267","2279684,6244","5214615,6494","2,07936644554138","1,461","124576,947",14
39.4,"2847815,9764","2279684,9874","5214615,9459","2,24143290519714","1,461","124575,486",14
39.5,"2847815,0507","2279685,2839","5214615,5212","2,34187817573547","1,461","124574,351",14
39.6,"2847815,8756","2279685,0927","5214616,2740","2,07700347900391","1,461","124572,994",14
39.7,"2847816,2472","2279684,9814","5214616,8034","2,09765315055847","1,461","124571,696",14
39.8,"2847815,6051","2279685,4863","5214616,9249","2,21611380577087","1,461","124570,209",14
39.9,"2847815,2821","2279686,1657","5214617,0681","2,55673313140869","1,460","124569,234",14
40.0,"2847816,4232","2279685,2490","5214617,2395","2,12916541099548","1,460","124567,381",14
40.1,"2847817,1697","2279684,8117","5214617,5840","1,92133557796478","1,460","124565,905",14
40.2,"2847817,4403","2279684,3528","5214617,8138","1,88594365119934","1,460","124564,200",14
40.3,"2847816,6158","2279684,4510","5214617,0684","2,07133030891418","1,460","124562,282",14
40.4,"2847816,3263","2279684,6074","5214617,2377","2,20360469818115","1,460","124561,100",14
40.5,"2847815,9180","2279684,7047","5214616,9749","2,55191445350647","1,460","124559,707",14
40.6,"2847815,5385","2279684,0754","5214616,4156","2,3596682548523","1,460","124557,802",14
40.7,"2847816,0541","2279683,6729","5214616,3861","2,05936169624329","1,460","124555,990",14
40.8,"2847816,8546","2279683,6255","5214616,0686","2,03609275817871","1,460","124554,239",14
40.9,"2847816,0496","2279683,9488","5214615,4681","1,89119303226471","1,460","124552,860",14
41.0,"2847816,8439","2279684,2920","5214615,9007","1,84605014324188","1,460","124551,446",14
41.1,"2847817,4682","2279684,1103","5214616,1974","1,86376416683197","1,460","124549,674",14
41.2,"2847817,4890","2279684,0678","5214615,8880","1,65008389949799","1,460","124548,215",14
41.3,"2847817,7224","2279683,8838","5214615,7108","1,73894023895264","1,460","124546,433",14
41.4,"2847817,0827","2279684,1282","5214615,6078","1,8838278055191","1,460","124544,945",14
41.5,"2847817,1426","2279683,9071","5214615,6998","1,84701895713806","1,460","124543,666",14
41.6,"2847816,4689","2279683,8821","5214615,4709","2,34627723693848","1,460","124542,120",14
41.7,"2847816,2025","2279684,0935","5214615,3961","2,43339538574219","1,460","124540,830",14
41.8,"2847815,2281","2279683,8841","5214614,8299","2,69050407409668","1,460","124538,985",14
41.9,"2847815,2506","2279684,4158","5214615,1666","2,28736758232117","1,460","124537,672",14
42.0,"2847814,8720","2279684,5769","5214614,7422","2,28942322731018","1,460","124536,127",14
42.1,"2847815,2695","2279684,6248","5214615,1436","2,23644399642944","1,460","124534,662",14
42.2,"2847816,3387","2279684,2398","5214615,4971","2,12267804145813","1,460","124533,389",14
42.3,"2847816,5718","2279683,7351","5214615,4720","2,22279381752014","1,460","124531,433",14
42.4,"2847816,4910","2279683,5764","5214615,2283","2,14300775527954","1,460","124529,636",14
42.5,"2847815,2191","2279683,8364","5214615,2612","1,97174620628357","1,460","124528,174",14
42.6,"2847814,7293","2279683,8547","5214614,8207","2,06340217590332","1,460","124526,712",14
42.7,"2847814,6235","2279683,9015","5214614,9697","2,35707879066467","1,460","124525,378",14
42.8,"2847815,2386","2279683,8355","5214614,8220","2,31805753707886","1,460","124523,737",14
42.9,"2847814,8317","2279683,7064","5214614,7047","2,03609752655029","1,460","124521,979",14
43.0,"2847814,6797","2279683,7302","5214614,8115","1,96334457397461","1,460","124520,622",14
43.1,"2847815,0328","2279683,8500","5214614,8158","1,58415699005127","1,460","124519,069",14
43.2,"2847814,7583","2279684,1991","5214614,4596","1,59178233146667","1,460","124517,379",14
43.3,"2847815,0047","2279683,9617","5214614,3334","1,59937262535095","1,460","124515,678",14
43.4,"2847814,2604","2279684,2726","5214614,1611","1,95110261440277","1,460","124514,255",14
43.5,"2847815,2344","2279683,7882","5214614,4562","1,80712854862213","1,460","124512,595",14
43.6,"2847814,3490","2279684,2254","5214614,3920","2,00372576713562","1,460","124511,345",14
43.7,"2847814,4937","2279684,5337","5214615,1905","2,03094434738159","1,460","124510,089",14
43.8,"2847815,1952","2279684,1816","5214614,9456","1,94823050498962","1,460","124508,442",14
43.9,"2847815,4044","2279683,8864","5214615,6295","1,83896851539612","1,460","124507,080",14
44.0,"2847815,7319","2279683,6065","5214615,8095","1,9797215461731","1,460","124505,537",14
44.1,"2847816,1645","2279683,7746","5214615,9854","2,04957938194275","1,460","124504,131",14
44.2,"2847816,3812","2279683,8851","5214615,8410","1,84715831279755","1,460","124502,524",14
44.3,"2847815,9277","2279684,2523","5214615,9408","1,71962308883667","1,460","124501,067",14
44.4,"2847815,5025","2279683,8929","5214615,6537","1,88008248806","1,460","124499,318",14
44.5,"2847814,8288","2279684,0531","5214615,3756","1,82729089260101","1,460","124497,817",14
44.6,"2847814,7106","2279684,2369","5214615,3185","1,74295949935913","1,460","124496,207",14
44.7,"2847814,7389","2279684,0419","5214615,5683","1,81331050395966","1,460","124494,657",14
44.8,"2847814,1542","2279684,1787","5214615,4794","1,97218155860901","1,460","124493,398",14
44.9,"2847814,4128","2279684,6014","5214615,4778","1,71745753288269","1,460","124491,819",14
45.0,"2847814,1317","2279685,0610","5214615,7814","1,85478508472443","1,460","124490,318",14
45.1,"2847813,3912","2279685,0529","5214615,8950","2,20036721229553","1,460","124488,815",14
45.2,"2847813,1673","2279685,2147","5214615,9156","2,54713821411133","1,460","124487,020",14
45.3,"2847813,5819","2279685,6921","5214616,3687","2,56619024276733","1,460","124485,689",14
45.4,"2847813,6903","2279686,0007","5214616,7390","3,02442383766174","1,460","124484,364",14
45.5,"2847813,4751","2279686,3265","5214616,3000","3,07047080993652","1,460","124482,652",14
45.6,"2847813,0084","2279686,2040","5214616,1785","3,46149921417236","1,460","124480,941",14
45.7,"2847813,2363","2279686,4748","5214616,4386","3,71953654289246","1,460","124479,379",14
45.8,"2847813,6952","2279686,1843","5214616,2457","3,46963572502136","1,460","124477,788",14
45.9,"2847813,6501","2279685,6338","5214615,7170","3,02659487724304","1,460","124475,880",14
46.0,"2847814,5953","2279685,6599","5214616,0863","2,60747385025024","1,460","124474,521",14
46.1,"2847814,4633","2279686,1986","5214616,0431","2,72603154182434","1,460","124473,162",14
46.2,"2847814,8110","2279686,2271","5214616,1617","2,41292452812195","1,460","124471,802",14
46.3,"2847814,2141","2279686,5735","5214615,9636","2,87392044067383","1,460","124470,135",14
46.4,"2847814,1225","2279686,6689","5214615,7274","2,80361461639404","1,460","124468,550",14
46.5,"2847814,5473","2279686,1929","5214616,5139","2,51002240180969","1,460","124466,996",14
46.6,"2847814,4575","2279685,7712","5214616,2420","2,22072434425354","1,460","124465,559",14
46.7,"2847815,0875","2279685,7468","5214616,1813","2,11915421485901","1,460","124463,946",14
46.8,"2847815,1166","2279685,8108","5214616,6533","2,02435159683228","1,460","124462,643",14
46.9,"2847814,2153","2279686,5682","5214616,8704","2,79724597930908","1,460","124461,515",14
47.0,"2847814,0277","2279687,0201","5214616,5063","2,75285792350769","1,460","124460,246",14
47.1,"2847813,7969","2279686,7214","5214615,9734","2,832275390625","1,460","124458,541",14
47.2,"2847812,5325","2279687,2470","5214615,6139","3,38412141799927","1,460","124457,007",14
47.3,"2847812,3017","2279687,4785","5214615,4982","3,72164487838745","1,460","124455,409",14
47.4,"2847812,1098","2279687,5935","5214614,8923","3,73475646972656","1,460","124453,720",14
47.5,"2847811,8970","2279687,0517","5214614,8111","3,5997679233551","1,460","124452,016",14
47.6,"2847811,9915","2279686,5597","5214615,1706","3,5510265827179","1,460","124450,318",14
47.7,"2847812,2067","2279686,6852","5214615,6711","3,77794599533081","1,460","124449,012",14
47.8,"2847811,9706","2279686,2720","5214615,5076","3,50456094741821","1,460","124447,406",14
47.9,"2847812,0305","2279686,0918","5214615,3083","3,13838720321655","1,460","124445,820",14
48.0,"2847812,0136","2279686,0145","5214615,0473","2,99053335189819","1,460","124444,214",14
48.1,"2847813,0031","2279685,4174","5214615,1130","2,52279496192932","1,460","124442,557",14
48.2,"2847813,3936","2279685,6518","5214615,2333","2,49048948287964","1,459","124440,929",14
48.3,"2847813,5553","2279685,1984","5214615,5283","2,45162582397461","1,459","124439,195",14
48.4,"2847813,6120","2279685,3218","5214615,8912","2,39633703231812","1,459","124437,799",14
